case_id,topic,scenario,court_level,text,decision,is_synthetic
SYN_CRI_0090,crime,criminal_intimidation,Supreme Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a paternal uncle during loan recovery demands. Neutral witness testimony corroborated the threats. Supreme Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Partial.,Partial,True
SYN_CRI_0091,crime,theft,District Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. District Court examined possession of stolen property and chain of custody evidence. Ruling: Accepted.,Accepted,True
SYN_CRI_0092,crime,cheating_fraud,High Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. High Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Rejected.,Rejected,True
SYN_CRI_0093,crime,criminal_trespass,Supreme Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. Supreme Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Partial.",Partial,True
SYN_CRI_0094,crime,public_nuisance,District Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. District Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Accepted.",Accepted,True
SYN_CRI_0095,crime,extortion_demands,High Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. High Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Rejected.,Rejected,True
SYN_CRI_0096,crime,mischief_property_damage,Supreme Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. Supreme Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Partial.",Partial,True
SYN_CRI_0097,crime,forgery_falsification_documents,District Court,Synthetic Case: Forged signature discovered on a rural land sale deed submitted for revenue registration. Forensic handwriting analysis confirmed falsification. District Court held deed void and initiated criminal proceedings for document forgery. Ruling: Accepted.,Accepted,True
SYN_CRI_0098,crime,unlawful_assembly_rioting,High Court,Synthetic Case: Group altercation during village fair led to public property damage and minor injuries. Prosecution established common object of unlawful assembly. High Court evaluated individual roles and witness identification. Ruling: Rejected.,Rejected,True
SYN_CRI_0099,crime,receiving_stolen_property,Supreme Court,Synthetic Case: Seizure of stolen solar panel equipment from a trader's shop. Trader claimed bona fide purchase without knowledge of theft. Supreme Court evaluated purchase price disparity and lack of valid bills to establish constructive knowledge under stolen property receiving laws. Ruling: Partial.,Partial,True
SYN_CRI_0100,crime,assault_hurt,District Court,Synthetic Case: Altercation between agricultural neighbors over irrigation water flow led to voluntary causing of hurt with blunt implements. Defense argued private defense without supporting physical evidence. District Court relied on medical injury certificates and neutral eyewitness statements to assess criminal liability for hurt. Ruling: Accepted.,Accepted,True
SYN_CRI_0101,crime,criminal_intimidation,High Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a estranged spouse during loan recovery demands. Neutral witness testimony corroborated the threats. High Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Rejected.,Rejected,True
SYN_CRI_0102,crime,theft,Supreme Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. Supreme Court examined possession of stolen property and chain of custody evidence. Ruling: Partial.,Partial,True
SYN_CRI_0103,crime,cheating_fraud,District Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. District Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Accepted.,Accepted,True
SYN_CRI_0104,crime,criminal_trespass,High Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. High Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Rejected.",Rejected,True
SYN_CRI_0105,crime,public_nuisance,Supreme Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. Supreme Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Partial.",Partial,True
SYN_CRI_0106,crime,extortion_demands,District Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. District Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Accepted.,Accepted,True
SYN_CRI_0107,crime,mischief_property_damage,High Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. High Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Rejected.",Rejected,True
SYN_CRI_0108,crime,forgery_falsification_documents,Supreme Court,Synthetic Case: Forged signature discovered on a rural land sale deed submitted for revenue registration. Forensic handwriting analysis confirmed falsification. Supreme Court held deed void and initiated criminal proceedings for document forgery. Ruling: Partial.,Partial,True
